sleeper_id,weight,status,sport,fantasy_positions,college,player_id,practice_description,rotowire_id,active,position,number,last_name,height,injury_status,injury_body_part,injury_notes,practice_participation,high_school,team,sportradar_id,yahoo_id,years_exp,fantasy_data_id,hashtag,search_last_name,first_name,birth_city,espn_id,birth_date,search_first_name,news_updated,gsis_id,birth_country,birth_state,search_full_name,depth_chart_position,rotoworld_id,depth_chart_order,injury_start_date,stats_id,search_rank,pandascore_id,metadata,full_name,age
3997,,Inactive,nfl,,,3997,,,FALSE,,0,Frazier,,,,,,,,,,0,18834,#LeslieFrazier-NFL-FA-0,frazier,Leslie,,,,leslie,,,,,lesliefrazier,,8352,,,,9999999,,,Leslie Frazier,
3998,,Inactive,nfl,,,3998,,,FALSE,,0,Woods,,,,,,,,,,0,18837,#JoeWoods-NFL-FA-0,woods,Joe,,,,joe,1.58076E+12,,,,joewoods,,12154,,,,9999999,,,Joe Woods,
3999,,Inactive,nfl,,,3999,,,FALSE,,0,Godsey,,,,,,,,,,0,18838,#GeorgeGodsey-NFL-FA-0,godsey,George,,,,george,,,,,georgegodsey,,10444,,,,9999999,,,George Godsey,
4000,,Inactive,nfl,,,4000,,,FALSE,,0,Kirchner,,,,,,,,,,0,18839,#TrentKirchner-NFL-FA-0,kirchner,Trent,,,,trent,,,,,trentkirchner,,10291,,,,9999999,,,Trent Kirchner,
4001,225,Inactive,nfl,LB,California (PA),4001,,11735,TRUE,OLB,48,Knox,"6'2""",,,,,,,d59adf1f-97dc-4787-b47b-9dc6148941ee,30094,3,18840,#JeffKnox-NFL-FA-48,knox,Jeff,,4081021,1992-02-22,jeff,1.52659E+12,00-0033191,,,jeffknox,,,,,,9999999,,,Jeff Knox,28
4002,,Inactive,nfl,,,4002,,,FALSE,,0,Wolf,,,,,,,,,,0,18841,#EliotWolf-NFL-FA-0,wolf,Eliot,,,,eliot,,,,,eliotwolf,,12143,,,,9999999,,,Eliot Wolf,
4003,,Inactive,nfl,,,4003,,,FALSE,,0,Johnson,,,,,,,,,,0,18842,#WoodyJohnson-NFL-FA-0,johnson,Woody,,,,woody,,,,,woodyjohnson,,9463,,,,9999999,,,Woody Johnson,
4004,230,Inactive,nfl,TE,SE Lousiana,4004,,12285,TRUE,TE,5,Briggs,"6'5""",,,,,,,03bcace6-8cf0-43cd-b6b0-21f9ec17e4a9,30102,2,18843,#ChrisBriggs-NFL-FA-5,briggs,Chris,,2575435,1992-11-09,chris,,,,,chrisbriggs,,,,,602781,9999999,,,Chris Briggs,26
4005,,Inactive,nfl,,,4005,,,FALSE,,0,Dennison,,,,,,,,,,0,18844,#RickDennison-NFL-FA-0,dennison,Rick,,,,rick,,,,,rickdennison,,10333,,,,9999999,,,Rick Dennison,
4006,,Inactive,nfl,,,4006,,,FALSE,,0,Pagano,,,,,,,,,,0,18845,#JohnPagano-NFL-FA-0,pagano,John,,,,john,,,,,johnpagano,,9329,,,,9999999,,,John Pagano,
4007,,Inactive,nfl,,,4007,,,FALSE,,0,Irsay,,,,,,,,,,0,18846,#JimIrsay-NFL-FA-0,irsay,Jim,,,,jim,,,,,jimirsay,,9454,,,,9999999,,,Jim Irsay,
4008,,Inactive,nfl,,,4008,,,FALSE,,0,Manusky,,,,,,,,,,0,18847,#GregManusky-NFL-FA-0,manusky,Greg,,,,greg,,,,,gregmanusky,,9490,,,,9999999,,,Greg Manusky,
4009,,Inactive,nfl,,,4009,,,FALSE,,0,Dominik,,,,,,,,,,0,18848,#MarkDominik-NFL-FA-0,dominik,Mark,,,,mark,,,,,markdominik,,12158,,,,9999999,,,Mark Dominik,
4010,,Inactive,nfl,,,4010,,,FALSE,,0,Capers,,,,,,,,,,0,18849,#DomCapers-NFL-FA-0,capers,Dom,,,,dom,,,,,domcapers,,9493,,,,9999999,,,Dom Capers,
4011,,Inactive,nfl,,,4011,,,FALSE,,0,McDonough,,,,,,,,,,0,18850,#TerryMcDonough-NFL-FA-0,mcdonough,Terry,,,,terry,,,,,terrymcdonough,,12157,,,,9999999,,,Terry McDonough,
4012,,Inactive,nfl,,,4012,,,FALSE,,0,Morton,,,,,,,,,,0,18852,#JohnMorton-NFL-FA-0,morton,John,,,,john,,,,,johnmorton,,12166,,,,9999999,,,John Morton,
4013,,Inactive,nfl,,,4013,,,FALSE,,0,Lynch,,,,,,,,,,0,18853,#JohnLynch-NFL-FA-0,lynch,John,,,,john,,,,,johnlynch,,1921,,,,9999999,,,John Lynch,
4014,,Inactive,nfl,,,4014,,,FALSE,,0,Nolan,,,,,,,,,,0,18854,#MikeNolan-NFL-FA-0,nolan,Mike,,,,mike,,,,,mikenolan,,9494,,,,9999999,,,Mike Nolan,
4015,225,Inactive,nfl,LB,Oregon,4015,,9692,TRUE,OLB,49,Lokombo,"6'2""",,,,,,,849e7dec-2582-41f8-b391-4e3c287d28c9,30103,2,18855,#BosekoLokombo-NFL-FA-49,lokombo,Boseko,,2475164,1990-10-15,boseko,1.52513E+12,,,,bosekolokombo,,,,,,9999999,,,Boseko Lokombo,28
4016,,Inactive,nfl,,,4016,,,FALSE,,0,Belichick,,,,,,,,,,0,18856,#BillBelichick-NFL-FA-0,belichick,Bill,,,,bill,,,,,billbelichick,,8354,,,,9999999,,,Bill Belichick,
4017,221,Active,nfl,QB,Clemson,4017,,11712,TRUE,QB,4,Watson,"6'2""",,,,,Gainesville (GA),HOU,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,30125,4,18857,#DeshaunWatson-NFL-HOU-4,watson,Deshaun,,3122840,1995-09-14,deshaun,1.61774E+12,00-0033537,,,deshaunwatson,QB,12151,1,,828743,60,,,Deshaun Watson,25
4018,220,Active,nfl,RB,Oklahoma,4018,,11707,TRUE,RB,28,Mixon,"6'1""",,,,,Freedom (CA),CIN,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,30161,4,18858,#JoeMixon-NFL-CIN-28,mixon,Joe,,3116385,1996-07-24,joe,1.61678E+12,00-0033897,,,joemixon,RB,12147,1,,820727,10,,,Joe Mixon,24
4019,,Inactive,nfl,,,4019,,,FALSE,,0,Garrett,,,,,,,,,,0,18859,#JasonGarrett-NFL-FA-0,garrett,Jason,,,,jason,1.57827E+12,,,,jasongarrett,,8343,,,,9999999,,,Jason Garrett,
4020,,Inactive,nfl,,,4020,,,FALSE,,0,Lafleur,,,,,,,,,,0,18860,#MattLafleur-NFL-FA-0,lafleur,Matt,,,,matt,1.54691E+12,,,,mattlafleur,,12165,,,,9999999,,,Matt Lafleur,
4021,,Inactive,nfl,,,4021,,,FALSE,,0,Sarkisian,,,,,,,,,,0,18861,#SteveSarkisian-NFL-FA-0,sarkisian,Steve,,,,steve,1.54724E+12,,,,stevesarkisian,,11223,,,,9999999,,,Steve Sarkisian,
4022,,Inactive,nfl,,,4022,,,FALSE,,0,Smith,,,,,,,,,,0,18862,#RichardSmith-NFL-FA-0,smith,Richard,,,,richard,,,,,richardsmith,,10343,,,,9999999,,,Richard Smith,
4023,,Inactive,nfl,,,4023,,,FALSE,,0,Mayhew,,,,,,,,,,0,18865,#MartinMayhew-NFL-FA-0,mayhew,Martin,,,,martin,,,,,martinmayhew,,9511,,,,9999999,,,Martin Mayhew,
4024,,Inactive,nfl,,,4024,,,FALSE,,0,McCloughan,,,,,,,,,,0,18866,#ScotMcCloughan-NFL-FA-0,mccloughan,Scot,,,,scot,,,,,scotmccloughan,,10305,,,,9999999,,,Scot McCloughan,
4025,,Inactive,nfl,,,4025,,,FALSE,,0,Del Rio,,,,,,,,,,0,18867,#JackDelRio-NFL-FA-0,delrio,Jack,,,,jack,,,,,jackdelrio,,9378,,,,9999999,,,Jack Del Rio,
4026,233,Active,nfl,QB,Notre Dame,4026,,11692,TRUE,QB,14,Kizer,"6'4""",,,,,Toledo Central Catholic (OH),TEN,2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,30165,4,18868,#DeShoneKizer-NFL-TEN-14,kizer,DeShone,,3129302,1996-01-03,deshone,1.6104E+12,00-0033899,,,deshonekizer,QB,12160,3,,839059,1112,,,DeShone Kizer,25
4027,,Inactive,nfl,,,4027,,,FALSE,,0,Saleh,,,,,,,,,,0,18869,#RobertSaleh-NFL-FA-0,saleh,Robert,,,,robert,,,,,robertsaleh,,12170,,,,9999999,,,Robert Saleh,
4028,236,Inactive,nfl,LS,Mississippi State,4028,,11747,TRUE,LS,43,Chapman,"6'2""",,,,,,,17438bd3-b018-4bee-8544-485ddb70e938,30091,2,18870,#WinstonChapman-NFL-FA-43,chapman,Winston,,2577438,1992-04-15,winston,,,,,winstonchapman,,,,,,9999999,,,Winston Chapman,27
4029,210,Active,nfl,RB,Florida State,4029,,11700,TRUE,RB,33,Cook,"5'10""",,,,,Miami Central (FL),MIN,8960d61e-433b-41ea-a7ad-4e76be87b582,30154,4,18872,#DalvinCook-NFL-MIN-33,cook,Dalvin,,3116593,1995-08-10,dalvin,1.60935E+12,00-0033893,,,dalvincook,RB,12138,1,,824080,5,,,Dalvin Cook,25
4030,228,Active,nfl,LB,Alabama,4030,,11746,TRUE,LB,56,Foster,"6'1""",Questionable,,,,Troup County (GA),WAS,4217a140-cd83-4b9b-8493-b5b27688d055,30144,4,18873,#ReubenFoster-NFL-WAS-56,foster,Reuben,,3054844,1994-04-04,reuben,1.59932E+12,00-0033887,,,reubenfoster,MLB,12175,2,,750836,9999999,,,Reuben Foster,27
4031,217,Inactive,nfl,TE,Utah,4031,,11749,TRUE,TE,87,Wilson,"6'7""",,,,,,,1eed6316-b4fc-4faa-9439-a6f93e8dc6ff,30874,2,18874,#TravisWilson-NFL-FA-87,wilson,Travis,,2971668,1993-12-14,travis,,,,,traviswilson,,,,,651984,9999999,,,Travis Wilson,25
4032,300,Active,nfl,DL,Alabama,4032,,11900,TRUE,DT,93,Allen,"6'3""",,,,,Stone Bridge (VA),WAS,5ba11bd2-e764-4dea-98e1-dad01a21cdd3,30130,4,18875,#JonathanAllen-NFL-WAS-93,allen,Jonathan,,3054840,1995-01-16,jonathan,1.61048E+12,00-0033523,,,jonathanallen,RDT,12185,1,,,1113,,,Jonathan Allen,26
4033,246,Active,nfl,TE,Miami,4033,,11734,TRUE,TE,85,Njoku,"6'4""",,,,,Cedar Grove (NJ),CLE,8f86fcea-90e8-49ea-bc78-5c7659313e57,30142,4,18876,#DavidNjoku-NFL-CLE-85,njoku,David,,3123076,1996-07-10,david,1.61263E+12,00-0033885,,,davidnjoku,TE,12186,2,,832098,366,,,David Njoku,24
4034,205,Active,nfl,RB,Stanford,4034,,11690,TRUE,RB,22,McCaffrey,"5'11""",,,,,Valor Christian (CO),CAR,f96db0af-5e25-42d1-a07a-49b4e065b364,30121,4,18877,#ChristianMcCaffrey-NFL-CAR-22,mccaffrey,Christian,,3117251,1996-06-07,christian,1.61542E+12,00-0033280,,,christianmccaffrey,RB,12198,1,,830517,1,,,Christian McCaffrey,24
4035,215,Active,nfl,RB,Tennessee,4035,,11732,TRUE,RB,41,Kamara,"5'10""",,,,,Norcross (GA),NO,d9c857b2-97da-4fb8-a527-afbbb2a67413,30180,4,18878,#AlvinKamara-NFL-NO-41,kamara,Alvin,,3054850,1995-07-25,alvin,1.61094E+12,00-0033906,,,alvinkamara,RB,12172,1,,750846,6,,,Alvin Kamara,25
4036,209,Active,nfl,WR,Western Michigan,4036,,11733,TRUE,WR,84,Davis,"6'3""",,,,,Warrenville South (IL),NYJ,e21e9081-44aa-464b-8d3e-83918d48b921,30118,4,18879,#CoreyDavis-NFL-NYJ-84,davis,Corey,,3042778,1995-01-11,corey,1.61653E+12,00-0033871,,,coreydavis,LWR,12169,1,,732121,180,,{injury_override_regular_2020_5=COV},Corey Davis,26
4037,209,Active,nfl,WR,Penn State,4037,,11718,TRUE,WR,14,Godwin,"6'1""",,,,,Middletown (PA),TB,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,30197,4,18880,#ChrisGodwin-NFL-TB-14,godwin,Chris,,3116165,1996-02-27,chris,1.61608E+12,00-0033921,,,chrisgodwin,RWR,12201,1,,835127,25,,,Chris Godwin,25
4038,194,Active,nfl,WR,Washington,4038,,11699,TRUE,WR,11,Ross,"5'11""",,,,,Long Beach Jordan (CA),NYG,938b363a-6967-4cef-bcd2-bb358a9f6c98,30122,4,18881,#JohnRoss-NFL-NYG-11,ross,John,,3052177,1995-11-27,john,1.61593E+12,00-0033460,,,johnross,SWR,12173,1,,747906,198,,,John Ross,25
4039,208,Active,nfl,WR,Eastern Washington,4039,,11863,TRUE,WR,10,Kupp,"6'2""",,,,,Davis (WA),LAR,2806e915-c46f-492f-8a29-71d3a85e5620,30182,4,18882,#CooperKupp-NFL-LAR-10,kupp,Cooper,,2977187,1993-06-15,cooper,1.61919E+12,00-0033908,,,cooperkupp,LWR,12177,1,,698227,41,,,Cooper Kupp,27
4040,215,Active,nfl,WR,Southern California,4040,,11877,TRUE,WR,19,Smith-Schuster,"6'1""",,,,,Long Beach Poly (CA),PIT,9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9,30175,4,18883,#JuJuSmithSchuster-NFL-PIT-19,smithschuster,JuJu,,3120348,1996-11-22,juju,1.61618E+12,00-0033857,,,jujusmithschuster,LWR,12184,1,,835909,39,,{injury_override_regular_2020_5=Active},JuJu Smith-Schuster,24
4041,,Inactive,nfl,,,4041,,,FALSE,,0,Gruden,,,,,,,,,,0,18884,#JayGruden-NFL-FA-0,gruden,Jay,,,,jay,1.57966E+12,,,,jaygruden,,9295,,,,9999999,,,Jay Gruden,
4042,202,Inactive,nfl,RB,Utah,4042,,11778,TRUE,RB,32,Williams,"5'11""",,,,,,,bfadb11e-2e89-48f6-a7b2-896be3106dc8,30234,3,18885,#JoeWilliams-NFL-FA-32,williams,Joe,,3912576,1993-09-04,joe,1.53576E+12,00-0033286,,,joewilliams,,12204,,,867383,9999999,,,Joe Williams,27
4043,,Inactive,nfl,,,4043,,,FALSE,,0,Allen,,,,,,,,,,0,18886,#BruceAllen-NFL-FA-0,allen,Bruce,,,,bruce,,,,,bruceallen,,9509,,,,9999999,,,Bruce Allen,
4044,,Inactive,nfl,,,4044,,,FALSE,,0,Linehan,,,,,,,,,,0,18888,#ScottLinehan-NFL-FA-0,linehan,Scott,,,,scott,,,,,scottlinehan,,9343,,,,9999999,,,Scott Linehan,
4045,237,Inactive,nfl,LS,James Madison,4045,,12064,TRUE,LS,54,Hart,"6'4""",,,,,,,de797942-613f-411e-a768-1350672bc7ad,30105,2,18889,#DerekHart-NFL-FA-54,hart,Derek,,2975364,1992-12-01,derek,1.51077E+12,,,,derekhart,,,,,611478,9999999,,,Derek Hart,26
4046,230,Active,nfl,QB,Texas Tech,4046,,11839,TRUE,QB,15,Mahomes,"6'3""",Questionable,,,,Whitehouse (TX),KC,11cad59d-90dd-449c-a839-dddaba4fe16c,30123,4,18890,#PatrickMahomes-NFL-KC-15,mahomes,Patrick,,3139477,1995-09-17,patrick,1.61885E+12,00-0033873,,,patrickmahomes,QB,12142,1,,839031,14,,,Patrick Mahomes,25
4047,220,Inactive,nfl,LB,Harvard,4047,,12191,TRUE,OLB,48,Lindsey,"6'2""",,,,,,,cc16ecdc-d49b-457c-8427-8d3009c3dee5,30106,2,18891,#JacobLindsey-NFL-FA-48,lindsey,Jacob,,2566602,1993-06-24,jacob,,,,,jacoblindsey,,,,,,9999999,,,Jacob Lindsey,26
4048,300,Inactive,nfl,OL,Nevada,4048,,12190,TRUE,C,61,Mudge,"6'4""",,,,,,,35fdfe8f-49bf-4112-a17e-31de3d5cff6f,30107,2,18892,#JordanMudge-NFL-FA-61,mudge,Jordan,,2512134,1989-08-08,jordan,,,,,jordanmudge,,,,,,9999999,,,Jordan Mudge,30
4049,180,Inactive,nfl,DB,Alabama,4049,,12189,TRUE,CB,41,Sylve,"5'11""",,,,,,,6b2ca87f-0afd-4cb0-a108-f3954d1fd9c2,30108,2,18893,#BradleySylve-NFL-FA-41,sylve,Bradley,,2578482,1993-01-29,bradley,,,,,bradleysylve,,,,,,9999999,,,Bradley Sylve,26
4050,183,Active,nfl,WR,Louisiana State,4050,,12121,TRUE,WR,15,Grayson,"5'9""",,,,,Rummel (LA),TB,a138f20f-8a41-4d0e-930a-a16b6cb597b3,30111,4,18896,#CyrilGrayson-NFL-TB-15,grayson,Cyril,,4217370,1993-12-05,cyril,1.61293E+12,00-0033215,,,cyrilgrayson,,,,,978117,564,,,Cyril Grayson,27
4051,216,Active,nfl,QB,Mississippi,4051,,12225,TRUE,QB,6,Kelly,"6'2""",,,,,St. Joseph's Collegiate Institute (NY),IND,878d95f5-22d9-4f20-a3ec-2b5b117a8c5c,30366,3,18897,#ChadKelly-NFL-IND-6,kelly,Chad,,2977665,1994-03-26,chad,1.60151E+12,00-0033597,,,chadkelly,QB,12217,4,,653107,1114,,,Chad Kelly,26
4052,,Inactive,nfl,,,4052,,,FALSE,,0,Rooney,,,,,,,,,,0,18898,#DanRooney-NFL-FA-0,rooney,Dan,,,,dan,,,,,danrooney,,9466,,,,9999999,,,Dan Rooney,
4053,300,Active,nfl,OT,Utah,4053,,11779,TRUE,OT,72,Bolles,"6'5""",,,,,Westlake (CA),DEN,09fab9a8-b0af-4580-bf55-5c9167912f89,30133,4,18899,#GarettBolles-NFL-DEN-72,bolles,Garett,,4035662,1992-05-27,garett,1.60817E+12,00-0033538,,,garettbolles,LT,12224,1,,,9999999,,{injury_override_regular_2020_5=COV},Garett Bolles,28
4054,267,Active,nfl,TE,Virginia Commonwealth,4054,,12196,TRUE,TE,81,Alie-Cox,"6'5""",,,,,Middleburg Academy (VA),IND,8809c0dd-786b-4255-a7d0-333c9498c19a,30112,4,18900,#MoAlieCox-NFL-IND-81,aliecox,Mo,,2998565,1993-09-19,mo,1.61601E+12,00-0033217,,,moaliecox,TE,12221,2,,712506,445,,,Mo Alie-Cox,27
4055,250,Active,nfl,TE,Alabama,4055,,11806,TRUE,TE,80,Howard,"6'6""",Questionable,,,,Autauga Academy (AL),TB,93ed8c6f-b676-46d3-bf82-6155e89b4a68,30132,4,18901,#OJHoward-NFL-TB-80,howard,O.J.,,3043080,1994-11-18,oj,1.61712E+12,00-0033879,,,ojhoward,RTE,12161,2,,732147,388,,,O.J. Howard,26
4056,213,Active,nfl,LB,Michigan,4056,,11714,TRUE,DB,21,Peppers,"5'11""",,,,,Paramus Catholic (NJ),NYG,45ef2670-2382-434b-8f26-ba13f044236e,30138,4,18902,#JabrillPeppers-NFL-NYG-21,peppers,Jabrill,,3115962,1995-10-04,jabrill,1.61073E+12,00-0033883,,,jabrillpeppers,SS,12218,1,,,1115,,,Jabrill Peppers,25
4057,190,Active,nfl,DB,Ohio State,4057,,12011,TRUE,CB,22,Conley,"6'0""",Questionable,,,,Massillon Washington (OH),HOU,96f646e2-0984-4092-8031-22d2bf9b620c,30137,4,18903,#GareonConley-NFL-HOU-22,conley,Gareon,,3051391,1995-06-29,gareon,1.60711E+12,00-0033882,,,gareonconley,LCB,12225,1,,,9999999,,,Gareon Conley,25
4058,280,Active,nfl,DL,Stanford,4058,,11945,TRUE,DT,94,Thomas,"6'2""",Questionable,,,,Coppell (TX),LV,74473bcc-5bdb-4650-8549-8a8a12874cbf,30116,4,18904,#SolomonThomas-NFL-LV-94,thomas,Solomon,,3117258,1995-08-26,solomon,1.6161E+12,00-0033870,,,solomonthomas,DT,12227,2,,,1116,,,Solomon Thomas,25
4059,192,Active,nfl,DB,Ohio State,4059,,12023,TRUE,CB,23,Lattimore,"6'0""",,,,,Glenville (OH),NO,66386076-7d61-47b7-88e2-34a883de250f,30124,4,18905,#MarshonLattimore-NFL-NO-23,lattimore,Marshon,,3121421,1996-05-20,marshon,1.61679E+12,00-0033874,,,marshonlattimore,RCB,12229,1,,,1117,,,Marshon Lattimore,24
4060,,Inactive,nfl,,,4060,,,FALSE,,0,Licht,,,,,,,,,,0,18906,#JasonLicht-NFL-FA-0,licht,Jason,,,,jason,,,,,jasonlicht,,9345,,,,9999999,,,Jason Licht,
4061,225,Active,nfl,QB,California,4061,,11843,TRUE,QB,7,Webb,"6'5""",,,,,Prosper (TX),BUF,b45cd0e5-42b3-4847-aeec-a3afd07a0160,30200,4,18907,#DavisWebb-NFL-BUF-7,webb,Davis,,3052600,1995-01-22,davis,1.61172E+12,00-0033550,,,daviswebb,QB,12208,4,,733638,1118,,,Davis Webb,26
4062,210,Inactive,nfl,P,Arkansas,4062,,12197,TRUE,P,,Irwin-Hill,"6'3""",,,,,,,a87c5fa3-3e73-4c15-bce7-9c2c7152f58e,30113,3,18908,#SamIrwinHill-NFL-FA-0,irwinhill,Sam,,3046441,1990-10-10,sam,1.58794E+12, 00-0033218,,,samirwinhill,,,,,,9999999,,,Sam Irwin-Hill,29
4063,235,Active,nfl,LB,Temple,4063,,11937,TRUE,LB,43,Reddick,"6'1""",,,,,Haddon Heights (NJ),CAR,ee399a97-6868-4db1-9381-09073914c2d6,30126,4,18909,#HaasonReddick-NFL-CAR-43,reddick,Haason,,2980504,1994-09-22,haason,1.61609E+12,00-0033875,,,haasonreddick,SAM,12228,1,,,1119,,,Haason Reddick,26
4064,320,Active,nfl,OT,Alabama,4064,,11815,TRUE,OT,74,Robinson,"6'6""",,,,,West Monroe (LA),JAX,a7f7153a-c574-4f57-a8cb-760aba8eb629,30147,4,18910,#CamRobinson-NFL-JAX-74,robinson,Cam,,3115313,1995-10-09,cam,1.61618E+12,00-0033889,,,camrobinson,LT,12223,1,,,9999999,,,Cam Robinson,25
4065,259,Active,nfl,DL,Tennessee,4065,,11901,TRUE,DE,96,Barnett,"6'3""",,,,,Brentwood Academy (TN),PHI,2d74a108-2b17-4db3-8ef1-0c2e845b414e,30127,4,18911,#DerekBarnett-NFL-PHI-96,barnett,Derek,,3115336,1996-06-25,derek,1.61601E+12,00-0033876,,,derekbarnett,RDE,12199,1,,,1120,,,Derek Barnett,24
4066,240,Active,nfl,TE,Mississippi,4066,,11805,TRUE,TE,88,Engram,"6'3""",,,,,Hillgrove (GA),NYG,e21365af-8d66-416e-b0a5-8816d18fcfd9,30136,4,18912,#EvanEngram-NFL-NYG-88,engram,Evan,,3051876,1994-09-02,evan,1.61601E+12,00-0033881,,,evanengram,LTE,12205,1,,749185,79,,,Evan Engram,26
4067,245,Active,nfl,LB,Florida,4067,,11966,TRUE,LB,40,Davis,"6'1""",,,,,Camden County (GA),NYJ,808fe9a2-51dc-4d22-8f09-da1857b5a699,30134,4,18913,#JarradDavis-NFL-NYJ-40,davis,Jarrad,,3054951,1994-11-16,jarrad,1.61584E+12,00-0033539,,,jarraddavis,RILB,12239,1,,,1121,,,Jarrad Davis,26
4068,218,Active,nfl,WR,Clemson,4068,,11885,TRUE,WR,81,Williams,"6'4""",,,Williams is expected to miss 2-4 weeks.,,Santee Lake Marion (SC),LAC,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,30120,4,18914,#MikeWilliams-NFL-LAC-81,williams,Mike,,3045138,1994-10-04,mike,1.60974E+12,00-0033536,,,mikewilliams,RWR,12183,1,,733754,148,,,Mike Williams,26
4069,265,Active,nfl,DL,UCLA,4069,,11928,TRUE,DE,98,McKinley,"6'2""",,,,,Kennedy (CA),CLE,dcc7a0e1-05e3-407f-84e1-fdedf8eecbbf,30139,4,18915,#TakkaristMcKinley-NFL-CLE-98,mckinley,Takkarist,,3152371,1995-11-02,takkarist,1.61592E+12,00-0033540,,,takkaristmckinley,RDE,12232,2,,,1122,,,Takkarist McKinley,25
4070,252,Active,nfl,LB,Wisconsin,4070,,11984,TRUE,LB,90,Watt,"6'4""",,,,,Pewaukee (WI),PIT,f340201b-a1b1-43ba-a47a-484a44334553,30143,4,18916,#TJWatt-NFL-PIT-90,watt,T.J.,,3045282,1994-10-11,tj,1.60995E+12,00-0033886,,,tjwatt,LOLB,12242,1,,,1123,,{injury_override_regular_2020_5=Active},T.J. Watt,26
4071,197,Active,nfl,DB,Alabama,4071,,12017,TRUE,CB,44,Humphrey,"6'0""",,,,,Hoover (AL),BAL,bf9749c6-6609-456e-a3eb-b8cab21dd76a,30129,4,18917,#MarlonHumphrey-NFL-BAL-44,humphrey,Marlon,,3126356,1996-07-08,marlon,1.6103E+12,00-0033281,,,marlonhumphrey,RCB,12287,1,,,1124,,,Marlon Humphrey,24
4072,192,Active,nfl,DB,Louisiana State,4072,,12127,TRUE,CB,27,White,"5'11""",,,,,Green Oaks (LA),BUF,13de701c-c77c-4eb5-b54c-8881ca5e0871,30140,4,18918,#TreDaviousWhite-NFL-BUF-27,white,Tre'Davious,,3042717,1995-01-16,tredavious,1.61661E+12,00-0033884,,,tredaviouswhite,RCB,12250,1,,,1125,,,Tre'Davious White,26
4073,270,Active,nfl,DL,Michigan,4073,,11908,TRUE,DE,94,Charlton,"6'6""",,,,,Central (OH),KC,aaff3798-2b50-47a1-b629-5771454a45d7,30141,4,18919,#TacoCharlton-NFL-KC-94,charlton,Taco,,3045210,1994-11-07,taco,1.61591E+12,00-0033541,,,tacocharlton,LDE,12251,1,,,1126,,,Taco Charlton,26
4074,212,Active,nfl,DB,Ohio State,4074,,11695,TRUE,DB,29,Hooker,"6'1""",Questionable,,,,New Castle (PA),IND,3cb26a5c-9c90-46ad-b539-e29ad6934e30,30128,4,18920,#MalikHooker-NFL-IND-29,hooker,Malik,,3121415,1996-04-02,malik,1.61644E+12,00-0033877,,,malikhooker,FS,12156,1,,,1127,,,Malik Hooker,25
4075,250,Active,nfl,LB,Missouri,4075,,11918,TRUE,DE,92,Harris,"6'3""",,,,,Lincoln Prep (MO),DET,f7d0d3ea-6de1-4adc-b431-166c6dde9cc9,30135,4,18921,#CharlesHarris-NFL-DET-92,harris,Charles,,3051852,1995-03-06,charles,1.61611E+12,00-0033880,,,charlesharris,RDE,,3,,,1128,,,Charles Harris,26
4076,314,Active,nfl,OT,Wisconsin,4076,,12198,TRUE,OT,71,Ramczyk,"6'6""",,,,,Stevens Point (WI),NO,d77eae11-9ecb-4713-878a-29900d67267b,30145,4,18922,#RyanRamczyk-NFL-NO-71,ramczyk,Ryan,,3917676,1994-04-22,ryan,1.60239E+12,00-0033888,,,ryanramczyk,RT,12248,1,,,9999999,,,Ryan Ramczyk,27
4077,213,Active,nfl,DB,Louisiana State,4077,,11985,TRUE,SS,33,Adams,"6'1""",,,,,Carrollton Hebron (TX),SEA,1a92b0ad-3eb2-4df3-bf02-04c4d9ffe10c,30119,4,18923,#JamalAdams-NFL-SEA-33,adams,Jamal,,3115373,1995-10-17,jamal,1.61039E+12,00-0033872,,,jamaladams,SS,12210,1,,822003,1129,,,Jamal Adams,25
4078,185,Active,nfl,DB,Southern California,4078,,12018,TRUE,DB,25,Jackson,"5'11""",,,,,Junipero Serra (CA),NYG,6db40c6e-7d09-486e-b80d-1d8008547250,30131,4,18924,#AdoreeJackson-NFL-NYG-25,jackson,Adoree',,3120347,1995-09-18,adoree,1.61652E+12,00-0033878,,,adoreejackson,RCB,12155,1,,,1130,,{injury_override_regular_2020_5=Active},Adoree' Jackson,25
4079,200,Active,nfl,DB,Washington,4079,,12020,TRUE,CB,20,King,"6'3""",,,,,Bishop O'Dowd (CA),GB,ae0498b4-0ccb-4b11-9449-f26c621d7c79,30146,4,18925,#KevinKing-NFL-GB-20,king,Kevin,,3052170,1995-05-05,kevin,1.61652E+12,00-0033524,,,kevinking,RCB,12235,1,,,1131,,,Kevin King,25
4080,200,Active,nfl,WR,East Carolina,4080,,11751,TRUE,WR,12,Jones,"6'2""",,,,,Stephen F. Austin (TX),LV,a28f7368-0306-4d20-855f-285a1a09c09c,30150,4,18926,#ZayJones-NFL-LV-12,jones,Zay,,3059722,1995-03-30,zay,1.61611E+12,00-0033891,,,zayjones,LWR,12246,2,,746491,341,,,Zay Jones,26
